period,end_station_id,no_trips
201908,3127,565
201909,436,565
202004,3101,565
201912,3365,565
201910,3541,564
202001,3538,564
201909,3405,563
202004,3804,562
201907,3554,562
201910,3617,562
202003,3355,562
202005,3759,562
202003,262,562
201906,3691,561
202003,3389,561
202005,3088,561
201911,3130,561
201909,3524,561
201909,3760,561
201912,3080,560
201909,3605,560
202001,3788,560
202005,3361,560
201911,3384,560
202001,420,560
202004,3782,559
202003,120,559
201907,3127,559
201906,3499,559
201912,242,559
202005,3491,558
202005,3503,558
201908,3556,558
201912,3081,558
201910,3065,558
201907,3649,557
202003,3454,557
201907,3556,557
201907,3528,557
201907,3606,557
202002,3422,557
202002,3562,557
202002,3787,556
201906,3556,556
201906,3775,556
201912,3349,556
201911,3814,556
202004,3429,555
202004,3081,555
201912,3518,555
202003,3412,555
202004,485,555
202005,3578,555
201912,3150,554
201909,3505,554
201909,3556,554
202001,3415,554
202001,275,553
201906,3309,553
202001,3410,553
202003,364,552
201912,3076,552
201909,3179,552
202005,3127,552
201907,3501,552
201911,421,552
202003,242,552
201906,3542,552
202001,3787,552
201907,3069,551
202002,3354,551
201911,3790,551
202004,3508,551
202005,3551,551
201910,3622,551
201911,3310,551
202003,3398,551
201911,3311,551
202004,500,550
201912,3118,550
202002,3615,550
202003,3390,550
201910,3381,550
202004,3493,550
201908,3528,549
202005,242,549
201910,3618,549
202001,3377,549
201909,3528,549
201912,3529,549
201908,3770,548
201912,3373,548
201907,3760,548
202004,3576,548
201908,3330,548
202001,266,548
201911,3363,547
201912,3576,547
201906,3043,547
201912,3077,547
201907,3322,546
201909,3043,546
202004,3898,546
202001,3359,546
202003,3321,546
201910,3793,546
202002,3388,546
201906,3048,545
201910,3105,545
201912,3537,545
202004,417,545
201911,3396,545
202005,249,545
202004,3145,545
201906,3622,545
201911,3386,545
202004,456,545
202004,3113,545
201909,3787,545
201910,3070,544
202004,79,544
202005,3986,544
202004,228,544
202005,3823,544
201911,3347,544
201910,3570,544
201910,3583,543
201907,3622,543
202005,3373,543
202001,3510,543
202005,3499,542
201906,3068,542
201909,3614,542
202004,3584,542
202001,3332,541
201912,3108,541
201912,3126,541
202004,3375,541
202004,3613,540
201909,3565,540
201912,3630,540
201911,3544,540
202001,3397,540
202003,3469,539
201912,3538,539
202002,3689,539
201912,353,539
202002,3359,539
201912,344,539
201911,3415,539
202002,3332,539
202004,3294,539
201911,3510,539
202001,3311,538
201908,3505,538
201906,3516,538
202001,3396,538
202003,3361,538
201908,3066,538
202001,3074,537
202004,3362,537
201910,3121,537
202002,3452,537
201912,3304,537
201907,3123,537
202003,353,537
201912,3312,537
201910,3609,536
202005,3377,536
201911,343,536
201908,3603,536
202005,3490,536
202004,144,536
201908,3309,536
201907,3798,536
202002,3321,535
202004,3343,535
202004,342,535
201911,3535,535
202004,3115,535
202001,3102,535
201911,3723,534
202002,3126,534
202003,3581,534
202005,3498,534
201910,3766,534
202001,3539,533
202004,303,533
202003,3790,533
202005,3573,533
202001,3403,533
201907,3588,533
202003,3531,533
202005,3549,532
202001,3469,532
201912,3856,532
201910,3062,532
202001,3581,532
201907,3779,532
202001,3241,532
202004,3618,532
202005,372,531
201911,3454,531
202003,3689,531
201908,119,531
201912,3731,530
201906,3527,530
202002,3411,530
201906,3660,529
201911,3049,529
202005,3396,529
202004,3715,529
202002,3102,528
201909,3604,528
202003,3726,528
202004,3284,528
201906,3570,528
202003,3411,528
202001,3310,528
202003,3311,527
202001,3390,527
201908,3606,527
201906,3501,527
202002,3312,527
202002,3303,527
201907,3756,526
201912,418,526
202003,344,526
201911,3579,526
201909,3327,526
202002,3790,526
202001,120,525
202004,366,525
202003,3410,525
202005,3322,525
201912,3115,525
202005,3144,524
202001,3430,524
202005,3054,524
202005,3072,524
201906,3528,524
202005,3389,524
201907,3770,524
201912,3319,523
202005,3308,523
201910,3763,523
201911,3424,523
202001,3125,523
201910,3313,523
202002,3547,523
201909,3456,523
201909,3492,523
201907,3793,523
201911,400,523
202004,3131,523
202005,3820,522
201912,3307,522
201912,3572,521
202005,3306,521
201912,3549,521
201908,3043,521
202003,3547,521
202002,3366,521
201912,2022,521
201911,3241,521
202005,3591,521
201908,3324,521
202001,3736,520
202002,275,520
202004,3235,520
202001,3535,520
201906,3123,520
201911,3623,520
201912,3298,520
201911,3055,520
202004,3486,519
202004,241,519
201908,3560,519
202001,3094,519
202005,3892,519
202003,3562,519
202003,3365,518
202002,3425,518
202002,3535,518
202002,3298,518
201910,3341,518
202004,3408,518
202005,3500,518
201912,3370,518
201911,3787,518
202005,275,518
201906,3770,517
202003,3539,517
201911,3391,517
202002,3397,517
201907,3505,517
202004,3110,516
201912,3329,516
202004,3378,516
202003,3555,516
202003,3298,516
202005,379,516
201910,3614,515
201907,3787,515
202003,3509,515
201906,3179,514
201912,3124,514
202001,400,514
201909,3352,514
201909,3221,514
201912,416,514
201911,278,513
202005,3615,513
202003,275,513
201907,3299,513
201906,3511,513
201909,3127,512
201912,3411,512
202004,3914,512
202004,3565,511
202001,3355,511
201907,3478,511
201910,372,511
201912,3284,511
201906,3066,511
201910,3691,510
201910,3608,510
202003,3514,510
202003,3094,510
201908,3774,510
201909,3767,510
201912,3744,510
201907,3654,509
201909,3478,509
201910,3606,509
201911,3789,509
202001,243,509
201907,3327,508
201908,3654,508
202004,3092,508
202002,3544,508
202002,421,507
202001,3157,507
201910,3528,507
202004,3593,507
202003,3535,507
201910,3123,507
201907,3523,506
202004,3637,506
201910,3317,506
201906,3545,506
202004,3139,506
202002,3358,506
201909,3075,505
202002,3094,505
201908,3059,505
202001,3584,504
202005,3507,504
202005,248,504
202003,3549,504
202005,3890,504
201906,3603,504
201909,3770,504
202004,356,504
201910,119,503
201907,3560,503
201911,397,503
201906,3127,503
202003,3856,503
202005,3249,503
202003,3304,502
201910,3060,502
202004,3535,502
202003,3913,501
201906,3605,501
201910,3563,501
202004,157,501
201911,119,500
201912,3296,500
201908,3760,500
202003,3552,500
202003,3052,499
202001,289,499
201912,3539,499
202005,3058,499
201910,3595,499
201909,3515,499
201911,3309,499
202004,3552,498
202003,3540,498
201911,3306,498
201907,3775,498
202005,3384,498
201909,3503,497
201906,3606,497
202004,522,497
201912,398,497
202005,3062,497
201909,3059,497
201908,3513,497
201908,3554,497
201908,3777,496
202003,3325,496
201906,3649,496
201906,3560,496
201910,3506,496
202004,341,496
201908,3221,496
201907,3621,496
201910,3556,495
202003,3580,495
202005,3398,495
201910,3727,494
202004,3086,494
202004,3547,494
202002,3581,494
202004,3296,494
201906,3554,494
201908,3612,494
202004,3080,493
202002,3125,493
202003,3676,493
202005,3419,493
201908,3123,493
202001,3789,492
201909,3773,492
202004,3440,492
201911,3057,492
201906,3595,492
202005,420,492
202005,3241,492
202003,3300,492
201908,3456,491
202005,3585,491
202004,3243,491
202003,3495,491
202003,3452,491
202002,3074,491
202004,3689,491
202004,3085,490
202001,3555,490
201908,3563,490
201911,3580,489
201906,3513,489
202004,335,489
202005,3501,489
202005,3179,489
201908,3523,488
202003,3074,488
201912,3412,488
202001,3547,488
202002,3377,488
201911,3728,488
201906,3221,488
202003,3303,487
202004,390,487
201912,3117,487
201908,3787,487
202004,339,487
201911,3131,486
201908,3492,486
201909,3759,486
202005,3691,486
201912,241,486
201912,3366,486
201907,119,485
201910,3095,485
201910,436,485
202003,3723,485
201909,3603,484
201906,3565,484
201909,3063,484
201911,3052,484
201907,3324,484
201906,3523,483
201907,3405,483
201912,3389,483
202005,3859,483
202001,3454,483
202004,3297,482
202002,120,482
201909,3561,482
202004,3676,482
202004,467,482
202003,3341,482
202003,3358,482
202003,3359,482
201909,3563,481
201908,3759,481
202001,3738,481
202005,443,481
201909,3774,481
201910,3524,481
202004,3721,480
202002,3510,480
202003,3125,480
202004,3300,480
201906,3144,480
202001,3052,480
201908,3506,480
201910,3589,480
201908,3503,479
201912,3178,479
201911,3338,479
202001,3908,478
202004,3496,478
201909,3612,478
202003,3597,478
201911,3088,477
202003,3544,476
202002,3509,476
201906,3063,476
202002,3430,476
201908,3063,475
201911,3387,475
201910,3692,475
202004,517,475
201908,3522,474
201909,3598,474
202005,3303,474
202004,276,474
201907,3585,474
202002,3584,474
201911,3597,474
201906,3515,474
201906,3506,474
202002,3410,473
202004,3629,473
202004,3356,473
201911,3693,473
201909,3646,473
202004,3648,473
202004,258,473
202002,3389,473
202005,3403,472
202004,3628,472
201910,3072,472
201909,3608,472
201909,3554,472
201910,3610,472
201911,3569,471
201906,3654,471
202004,3602,471
201912,3425,471
201908,3561,471
201910,3605,471
201911,3501,470
202002,3415,470
201907,3563,470
201907,3513,470
202001,3544,470
201907,3066,469
201912,3571,469
201909,3589,468
201907,3492,468
202001,3347,468
201908,3565,468
202004,3673,467
202005,3605,467
201911,3491,467
202003,3332,467
202003,3424,467
201911,3755,467
201911,245,466
202001,3049,465
201911,3540,465
202005,3298,465
201912,3359,465
201910,3543,465
201911,3578,465
201912,3599,465
202005,3575,464
202004,3509,464
202003,3396,463
202001,119,463
201912,3358,463
202001,278,463
202004,3425,463
202003,3377,463
202004,3041,463
202002,3178,463
202002,3241,462
201909,3758,462
201910,3515,462
201906,3505,462
201912,3502,462
201910,3588,462
201909,3048,462
202002,3555,461
202005,396,461
201906,3503,461
202002,3516,460
202003,289,460
202004,3319,460
202002,3130,460
201906,3585,460
202003,343,460
202005,3313,460
201908,3551,460
202004,3526,459
202001,3509,459
202004,3325,458
201907,3767,458
202005,3771,458
202004,3495,458
201910,3069,457
202001,3339,457
202002,3355,457
202003,3041,457
202005,3415,457
202003,3144,457
201909,3575,457
202004,484,457
201909,3551,456
201907,3551,456
201910,3551,456
201910,3449,456
201912,364,456
201910,3575,456
201910,3348,456
201908,3575,456
201910,3405,456
201912,262,455
201911,3047,455
201911,3071,455
201911,3083,455
202003,337,454
202005,3727,454
201912,3422,454
201912,419,454
201911,3495,453
202003,3310,453
201911,3297,453
201909,3392,453
201912,3562,453
201910,396,452
202001,3494,452
202003,278,452
202002,400,451
202003,397,451
202004,3755,451
202005,3808,451
202003,3049,450
201908,3621,450
201908,3767,450
201912,3689,450
201910,443,450
201907,3063,450
201910,3302,450
201912,120,450
202002,3390,450
202005,3610,450
201908,3608,450
201906,3614,449
202004,3042,449
201908,3361,449
201906,3767,449
201911,3404,449
201908,3048,448
202002,3403,448
201912,248,448
201911,3592,448
201909,3768,448
202001,3516,448
202005,3327,447
201906,3773,447
202005,3530,447
202005,3304,447
202003,3755,447
201910,3603,447
202003,3510,447
202005,3728,446
202003,3493,446
202001,3540,446
202001,3384,446
201912,3533,446
201906,3646,446
202002,3494,446
201909,3513,446
202005,3856,446
202005,3321,446
202003,3388,446
201908,3778,446
202005,3911,446
202001,3047,445
201908,3405,445
201912,3379,445
201906,3059,445
202004,386,445
201906,3787,445
202001,3580,445
201906,3322,445
202005,3774,445
202003,3309,445
201909,3654,445
201907,3557,444
201908,3327,444
202004,3074,444
201910,3505,444
201910,3654,444
202005,3870,444
201911,3370,444
201912,3355,444
201906,3456,444
202001,397,443
201911,3493,443
202002,289,443
201909,3692,443
201906,3759,442
202005,3511,442
202001,373,442
201907,3565,441
201911,3745,441
202003,216,441
201907,3048,441
202004,3581,441
202003,3343,440
201909,3568,440
202003,3579,440
201907,3503,440
202004,3379,439
201912,3303,439
201907,3589,439
202005,3574,439
201907,3221,439
201912,3673,438
202003,373,438
201911,3300,438
201908,3589,438
202001,3386,438
202004,261,437
202004,3502,437
202001,3437,437
202003,3613,437
201907,3059,437
201908,3646,437
202003,400,437
201909,3621,437
202005,3430,436
201911,3299,436
202003,3789,436
202005,3539,436
201906,3575,436
201910,3621,436
202004,3102,436
202004,3076,435
201909,3511,435
201910,3179,435
201910,3503,435
202005,3492,435
202003,3911,435
202003,3363,434
202002,3311,434
202001,3130,434
202003,3536,434
201912,3547,434
202001,3363,434
201912,3390,434
201911,3714,434
202003,3615,434
202003,3494,433
201911,3500,433
202005,3837,433
202004,3106,433
202005,3756,433
201908,3557,433
201908,3585,432
202001,3306,432
202005,3324,432
202004,3690,432
201909,3122,432
201906,119,432
202004,3658,432
202004,3108,432
202004,3132,432
201909,3601,431
202005,3758,431
201912,3509,431
202004,3601,431
201907,3612,431
202004,216,431
201908,3773,430
201906,3582,430
201911,373,430
202005,3504,430
201910,3756,430
201908,3441,430
201909,3128,429
202001,3343,429
201912,3581,429
202001,3387,428
201912,3377,428
201908,3809,428
202001,3331,428
201907,3530,428
201909,3342,428
202004,3558,428
202005,3776,427
202005,3048,426
202003,3592,426
201911,3629,426
202003,3306,425
201912,3615,425
202001,3723,425
201907,3561,425
202003,3391,425
202002,3396,425
201910,3856,425
201910,3604,425
202004,3355,425
202003,3602,425
201907,3456,424
201910,3221,423
202001,3144,423
202002,3911,423
202005,3545,423
201912,3354,422
201910,3554,422
202004,3341,422
201909,3523,422
201911,3344,422
201910,3492,422
202004,3087,422
202004,3592,422
202003,3403,421
202004,416,421
201910,3781,421
202004,3416,421
201906,3720,420
201909,3361,420
202002,3347,420
201912,3321,420
202003,3745,420
201908,3758,420
201910,3767,420
202005,3516,419
201911,3067,419
201909,3778,419
202002,3789,419
202004,3414,419
202005,4016,418
202002,3052,418
201908,3075,418
201910,3059,417
202002,3363,417
202005,3456,416
202001,3714,416
202001,3676,416
201912,275,416
202005,3646,416
202005,3557,415
201911,3619,415
201910,3352,415
202001,3325,415
202003,3338,414
202003,419,414
202003,3618,414
201910,3058,414
202005,3386,414
201911,3041,414
201906,3492,414
201911,3574,414
201911,3766,413
202002,3580,413
201911,3662,413
202005,3654,412
202002,3339,412
202002,3310,412
202005,3858,412
202002,343,412
202002,3341,412
201907,3575,412
201911,3056,412
202002,3578,412
202005,3621,411
202001,3309,411
201910,3646,411
201912,3310,410
201910,3775,410
201911,3399,410
201911,3317,410
202004,82,409
201911,3602,409
201907,3115,409
201910,3561,409
202004,3368,409
201911,3050,409
201906,3621,408
201911,3381,408
201912,3410,408
202001,3050,408
202005,3347,408
202002,278,408
201911,3881,408
201908,3392,407
202002,373,407
202004,3453,407
201909,3557,407
201912,3332,407
201906,3327,406
201909,3441,406
202002,3454,406
201906,3392,406
202001,3057,405
201910,3127,405
201908,3546,405
202004,3424,405
201911,3583,405
201907,3773,405
202005,3818,405
202005,3563,405
202004,3100,405
202003,3397,404
201906,3530,404
202003,3629,404
202002,3325,404
202003,420,403
202003,3532,403
201907,3759,403
201911,3249,403
201911,314,403
202004,3597,403
201911,3105,402
202004,3417,402
201912,3785,402
201912,3397,402
202005,3879,402
201911,3498,401
201912,3415,401
201907,3608,401
201909,3777,401
201912,3494,401
201910,3546,400
202005,3821,400
202003,3130,400
202003,3055,400
201906,3551,400
201907,3075,400
202002,3057,400
202002,3157,400
202002,3552,400
202003,3042,400
202004,321,400
202005,3608,400
201907,3789,399
201911,3649,399
202001,3341,399
202002,3723,399
202004,373,399
202001,3300,399
202002,3542,399
201907,3646,399
202003,3616,399
202005,3777,398
201911,3520,398
202005,3506,398
201907,3392,398
202003,421,398
202005,3899,398
202005,3065,398
201908,3568,397
202005,3561,397
201910,3128,397
201906,3589,397
202003,436,397
202005,3388,397
201912,3544,396
201910,3441,396
202001,3226,396
201912,3094,396
201911,3762,396
202004,3554,396
201909,3522,396
201912,420,395
202004,3422,395
202001,3911,395
202002,119,395
202002,3088,395
202002,3343,395
201908,3352,395
202001,3552,394
201912,3580,394
202003,3387,394
201911,3617,394
202001,3542,394
202001,3297,393
202004,3346,393
201907,3568,393
201910,3783,393
202005,3515,393
201907,3774,393
201906,3779,392
201912,3555,392
201909,3302,392
202002,3424,392
202003,3491,392
202004,3242,392
201910,3565,391
201912,3790,391
202003,3611,391
202002,3616,391
202005,3845,391
201911,3545,391
202005,3068,391
201912,3552,390
201906,3122,390
202005,3773,390
202001,3611,390
201910,3499,390
202003,3386,390
202004,143,390
202001,3597,390
201909,3720,390
202001,3055,389
202001,3054,389
202002,3676,389
202001,3338,389
201912,3074,388
201908,3302,388
202002,3055,388
202004,3532,388
201911,3570,388
202003,3241,387
202003,3569,387
201910,3043,387
201911,3066,387
201911,3313,387
202003,3578,387
201906,3441,387
201912,3241,387
201906,3692,386
201912,3157,386
201907,3128,386
202001,3501,386
202005,3332,386
202002,3331,386
202004,3335,385
201910,3568,384
202003,3714,384
202004,3309,384
202005,3344,384
202001,3527,384
202001,3424,384
201910,3053,383
202004,3067,383
202005,3066,383
202003,3541,382
202002,3067,382
202004,239,382
202005,3836,382
202001,343,382
202004,3363,382
202004,3775,381
201910,3774,381
201906,3075,381
201911,3727,381
202005,3404,381
201911,3514,381
201910,3327,381
202004,3055,380
202001,3578,380
201911,372,380
201912,3388,380
202002,3693,380
202005,3063,380
201912,3343,379
201912,3789,379
202001,3088,379
201911,3611,379
201906,3778,379
202005,3420,379
201907,3692,379
201911,3054,379
202001,3536,379
201908,3692,379
202005,3059,379
201911,3062,378
201911,3046,378
202002,3384,378
202003,3787,378
201908,3530,378
201912,3102,378
201906,3299,378
201911,3527,377
202001,3728,377
202003,3588,377
202001,3344,377
201907,3587,377
202004,520,377
202004,3668,376
202004,3731,376
202005,3317,376
201906,3772,376
202003,245,376
202004,3579,376
202004,3052,376
201912,3403,376
202002,3071,376
202001,3404,376
201910,3530,376
201912,3144,376
202001,3606,376
202004,354,375
201907,3122,374
202004,344,374
202005,3778,374
201911,3805,374
201908,3757,374
201910,3456,374
201911,3613,373
201912,289,373
202003,3728,373
201911,3591,373
201912,3125,372
202002,3404,372
202004,3745,372
201909,3530,372
202002,397,372
201906,3608,372
202001,3399,372
202003,3565,372
201908,3582,372
202001,3762,372
202002,3297,371
202004,3494,371
202002,3144,371
201912,3430,371
201909,3582,371
201911,3095,371
201908,3573,371
201908,3566,371
202004,418,370
201912,3584,370
201911,3070,370
201908,3810,370
201908,3795,370
202003,3399,370
201906,3777,370
202002,3540,370
201906,3568,370
202001,3602,369
202002,3437,369
202001,3407,369
201907,3795,369
202002,3536,369
201906,3393,369
201908,3601,368
202003,3088,368
202003,3071,368
201907,3441,368
201911,396,368
202004,3617,368
202002,3386,368
201907,3522,368
202004,3053,368
202004,3125,368
202001,3693,367
202004,3572,367
202004,3390,367
202001,3616,367
202002,3859,367
202001,3249,367
202002,3049,367
201912,3535,367
202003,3384,367
201909,3772,367
201911,3692,367
202005,3900,367
201911,216,366
201911,3606,366
202004,3478,366
201907,3566,366
201906,3587,366
201910,3063,365
202001,3299,365
202003,3050,365
202004,3540,365
201906,3561,365
202005,3860,365
202003,3430,365
201910,3566,364
202005,3064,364
202001,396,364
202003,3067,364
201908,3128,363
202005,3352,363
201910,3612,363
202001,3755,363
202005,3397,362
201912,3049,362
202001,3067,362
201908,3764,362
202005,3582,362
202004,3411,362
202003,3083,362
202003,3297,362
201910,3048,362
202004,534,362
201911,3618,362
202001,3574,362
202004,262,361
202004,3078,361
202004,3537,361
202003,3057,361
202004,3315,361
201911,3121,361
201911,448,360
202004,3311,360
202003,3591,360
202005,3405,360
202001,3071,360
202004,3588,360
201910,3761,360
201912,3347,360
201906,3352,360
201907,3302,359
201910,3820,359
202001,3056,359
202004,3913,358
202003,3782,358
202004,3555,358
201911,3324,358
202003,3859,358
202003,3404,358
201910,3842,358
201912,3306,358
202003,3623,358
201909,3566,358
202003,3542,357
201909,3585,357
202005,3570,357
202004,3359,356
202005,3876,356
201911,3898,356
202003,3604,356
201907,3393,356
202001,3859,355
202001,3629,355
202001,245,355
202001,3083,355
201910,3392,355
201906,3573,355
202001,3579,355
202004,3595,355
202001,3317,355
202002,3629,354
201911,3622,354
202001,3569,354
201911,3221,354
201907,3777,354
202004,3527,354
201906,3546,353
201912,3728,353
202001,3692,352
202005,3044,352
202005,3061,352
202002,3914,352
201908,3772,352
202002,3727,352
202002,3050,351
202003,3047,351
202004,3600,351
202003,3516,351
201912,3311,351
202001,3041,351
201912,400,351
201912,3057,351
201909,3764,351
202003,3056,351
202002,3569,351
202003,3609,350
202004,3382,350
202004,3616,350
202003,3339,350
202003,3501,350
202005,3339,349
202004,270,349
201912,3452,349
202005,3945,349
201906,3612,349
202004,120,349
202001,3532,349
202004,3499,349
202002,3054,349
202002,3306,349
202001,3506,348
202005,3838,348
201911,3531,348
201912,3130,348
202003,3583,348
201906,3598,348
201911,3556,348
201909,3573,348
201909,3587,347
202004,3454,347
201910,3478,347
202003,3766,347
202002,3728,347
201911,3042,347
202005,3763,347
202004,3348,346
202004,362,346
202004,3510,346
201911,3123,346
202001,3592,346
202002,3309,346
201912,3396,346
201911,3065,346
202002,3387,345
202002,3399,345
201906,3774,345
202002,3338,345
202005,3822,345
202005,419,345
202001,3105,345
202005,3848,344
202005,3337,344
201907,3546,343
202002,3592,343
201908,3122,343
202003,3317,343
201906,3557,343
202001,3583,343
202001,3623,342
202002,3755,342
201912,3454,342
202002,3602,342
202004,3310,342
201912,3386,342
202001,3046,342
202004,3457,342
202001,3391,341
201909,3757,341
202004,3231,341
202003,396,341
202002,3623,341
201908,3337,341
202004,3619,341
202004,3056,341
202005,3803,340
201910,3760,340
202002,3391,340
202003,3415,340
201908,3587,340
201909,3620,340
201908,3394,339
202005,3767,339
202001,3727,339
202002,3611,339
202005,3568,339
202005,3994,339
202003,3347,339
201912,373,338
201907,3525,338
202002,3574,338
202002,3105,338
201912,3309,338
202004,244,338
201912,3339,338
201910,3122,338
202005,3780,338
202001,3514,338
202001,3493,337
201909,3543,337
202004,3246,337
202002,3317,337
201906,3522,336
201912,3325,336
201912,3723,336
202004,3604,336
202005,3917,336
201912,3540,336
202004,3562,336
201911,3064,336
201912,397,336
202002,3762,336
201906,3566,335
202005,3121,335
202004,3049,335
202003,3313,335
201911,3551,335
202002,3066,335
201909,3607,335
201910,3513,335
201908,3342,335
201906,3758,334
202003,3249,334
202003,3043,334
202004,313,334
201908,3768,334
202002,3714,334
201907,3337,334
201911,3359,333
202001,3613,333
201912,421,333
202001,3745,333
202004,3541,333
202003,3818,333
201912,278,333
202004,3536,332
202002,3491,332
202004,3083,332
201909,3394,332
202005,3935,332
201910,3823,332
201909,3061,331
202004,3580,331
202004,3410,331
202001,3556,331
201908,3517,331
202002,3042,331
201910,3557,331
202002,3579,331
201910,3758,331
202002,3407,330
201910,3759,330
201912,3055,330
202004,3790,330
202005,3523,329
201907,3768,329
202003,3775,329
201911,3609,329
201912,3676,329
202001,3062,329
201912,3616,329
201906,3477,329
202003,3600,329
201912,3088,329
201911,3058,329
202004,3412,328
201906,3607,328
201907,3352,328
201908,3393,328
201910,3068,328
201912,3052,328
202002,3083,328
202004,3094,328
202004,3500,328
202005,3760,328
202001,3662,327
202004,3603,327
201912,3297,327
201908,3525,327
202004,3723,327
202004,3119,327
202004,437,327
201906,3631,326
202005,3407,326
202003,3046,326
202005,3302,326
202004,3338,325
201909,3577,325
201911,3302,325
201908,3720,325
201907,3577,325
202004,3373,324
201909,3499,324
201911,3532,324
202002,3495,324
202005,3907,324
202005,3622,324
202005,3824,324
202001,3491,324
201909,3490,324
201907,3720,324
201906,3302,323
202003,3520,323
201912,3536,323
201911,3541,323
201911,3504,323
202003,3762,322
202004,3306,322
202005,3827,322
202001,3498,322
202003,3693,322
201912,3787,322
201912,3597,322
201912,119,322
201908,3543,322
201909,3477,322
202003,3500,321
201910,3479,321
202003,119,321
201907,3757,321
202004,245,321
201911,3503,321
201906,3563,321
201910,3522,321
202002,3531,321
202005,3105,321
201911,3516,321
202005,3590,321
202001,3066,321
201910,3577,321
202001,3042,320
201911,3524,320
201911,3546,320
202001,3313,320
202004,3391,320
202001,3495,319
201907,3573,319
201911,3563,319
201912,3510,319
202004,3789,319
202004,3611,319
202004,3477,319
202002,3597,318
202004,343,318
202003,3619,318
201909,3546,317
202002,3527,317
202002,3501,317
202002,3047,317
202001,3916,317
202005,3831,317
201907,3582,317
201907,3778,317
202001,3405,316
201911,3060,316
202002,3300,316
202001,443,316
201911,3691,316
201912,3071,316
201911,3506,316
201911,3352,315
201910,3598,315
201911,436,315
202003,3070,315
201911,3515,315
201908,3607,315
201908,3477,315
202001,3618,315
202002,396,315
201910,3573,315
202004,3649,314
202002,3583,314
202003,3727,314
202004,399,314
202003,443,314
202004,397,313
201907,3543,313
202003,3381,313
202003,3504,313
202003,3344,313
201912,3542,313
202001,3381,313
202003,3322,312
202003,3499,312
202005,3095,312
201908,3340,312
202002,3344,312
202002,3249,312
202002,3062,312
201910,3523,312
201912,3338,312
202004,248,312
202001,3520,311
201911,3588,311
201906,3768,311
202004,3047,311
201910,3817,310
201906,3764,310
202004,3680,310
201909,3675,310
201910,3393,310
202002,3493,310
202003,3574,309
202001,3818,309
202001,3609,309
201911,3072,309
202003,3054,309
202005,3589,309
201907,3044,309
201907,3061,309
202001,3123,309
202005,3772,309
202004,278,309
201911,443,308
202003,3506,307
202005,3716,307
202002,3041,307
202003,3498,307
201912,3424,306
202002,3299,306
201912,3384,306
202004,3528,306
201907,3758,306
202002,3745,306
202001,216,305
201907,3772,305
202003,3870,305
202005,3564,305
202001,3531,305
202004,3766,305
201910,3075,305
201906,3525,304
201910,3720,304
202004,364,304
201912,3501,304
201908,3326,304
202001,3500,304
202003,3066,304
202005,3566,304
202003,3622,303
202004,3389,303
202004,3070,303
201909,3155,303
201911,3069,302
201910,3795,302
201909,3590,302
202005,4017,302
201912,3317,301
202004,3387,301
201910,3777,301
202003,3407,301
202002,3818,301
202003,3123,301
202002,3913,300
201912,3740,300
202004,3591,300
201912,3407,300
201912,3404,300
202003,3065,300
202002,3546,300
202002,3046,299
201907,3340,299
202005,3612,299
202003,3603,299
202005,3620,299
202004,3714,299
202005,3130,298
201910,3776,298
201911,3127,298
202004,3583,298
202004,3609,298
201912,3437,298
202005,3781,297
202004,310,297
201912,3714,297
202003,372,297
202003,3601,296
201909,3517,296
201912,3056,296
202005,3893,296
202004,275,296
202002,3541,296
202004,353,296
202002,3532,295
202003,3528,295
202003,3649,295
202003,3348,295
201912,3067,295
201912,3331,295
201911,3543,294
202003,3617,294
202004,3144,294
202004,3364,294
202001,3065,294
201912,3693,294
201911,3595,294
201911,3405,294
202005,3869,293
202003,3527,293
201910,3288,293
202003,3062,293
202005,3761,292
201910,3394,292
201911,3782,292
201907,3601,292
201906,3342,292
201911,3771,292
201912,3363,292
201912,245,292
202002,3506,292
202005,3768,292
201911,3327,292
202001,3060,291
201908,3061,291
202005,3046,291
202003,3048,291
202004,3419,291
201911,3179,291
202005,3857,291
202004,396,291
202004,3573,291
202003,3060,291
201906,3337,291
201912,3629,290
201909,3340,290
201907,3326,290
202004,289,290
201912,3469,290
202002,372,289
201911,3818,289
201907,3764,289
201910,3768,289
202005,3542,289
201912,3341,289
202004,400,289
202005,421,289
202004,3327,289
202005,3522,288
202002,216,288
201911,3614,288
202003,3808,288
202001,3588,288
201910,3342,288
202001,3095,288
202002,3069,287
202004,3614,287
202005,3399,287
202002,3056,287
201907,3517,287
201910,3778,287
201908,3803,287
202001,3121,286
202004,3814,286
201907,3342,286
201911,3063,286
202004,3057,286
202001,372,286
201906,3128,286
202002,3065,285
202001,3570,284
201909,3525,284
202004,3507,284
201909,3795,284
201912,3574,283
202001,3726,283
201912,3755,283
202002,3617,283
202003,3589,282
201906,3340,282
201912,3579,282
202004,3060,282
202002,436,282
202004,436,281
201909,3330,281
202002,3591,281
201912,3500,281
202002,3520,281
201911,3589,281
202002,245,280
202004,3549,280
202005,3762,280
202002,3606,280
202002,3793,280
201906,3061,280
202003,3299,280
202001,436,280
201912,3498,280
202005,3607,279
202004,3050,279
201906,3757,279
202003,3551,279
202002,3917,278
201912,3623,278
201909,3337,278
202002,3498,278
202002,3515,277
202004,3890,277
202002,3588,277
202004,3365,277
201910,3818,277
202002,3618,277
202004,3109,276
201911,3654,276
202001,3617,276
201912,3491,276
