period,start_station_id,no_trips
202001,3060,275
201912,3578,275
202001,3870,274
202003,3551,274
201911,3352,274
201912,3491,274
202002,3313,274
202005,3844,274
201909,3044,274
201912,396,274
202001,3766,273
202004,3358,273
201912,3498,273
201908,3803,273
202003,119,273
202004,3520,273
202002,3506,272
201911,3614,272
202003,3622,272
202003,3478,272
202005,3762,272
202004,3610,272
202004,3820,271
202004,3419,271
202003,3808,271
201908,3044,271
201908,3340,270
202005,3069,270
202004,3491,270
201910,3122,270
202004,3609,270
202002,3617,270
201910,3716,270
201912,3693,269
202003,3072,269
202001,3771,269
202001,3916,269
202002,3766,269
202001,3441,269
201911,3603,269
202001,3726,268
202001,3617,268
202002,3588,268
202004,3452,268
201906,3601,268
201912,3727,267
202005,3517,267
201906,3757,267
202004,3545,267
202003,3344,267
201910,3607,267
202001,3221,266
201911,3604,266
202002,3501,266
202004,242,266
201912,3046,266
201912,3391,266
202001,3588,266
202001,3500,266
201908,3342,265
201911,3782,265
202003,3570,265
202003,3545,265
201909,3586,265
201909,3803,265
202004,3605,265
202004,3654,264
202003,3053,264
202003,3221,264
202003,3654,264
201909,3330,264
202002,3520,264
202004,3299,263
202005,3846,263
202002,119,263
201910,3342,263
201912,3064,262
202002,3606,262
202004,3068,262
201910,3525,262
202005,3399,262
201910,3779,261
201911,3767,261
202001,3065,261
201906,3577,261
201909,3326,261
202003,3490,261
202002,3344,260
202004,3071,260
202004,372,260
202003,3557,260
202004,3308,260
202002,3121,260
201911,3763,260
202002,3065,259
201911,3490,259
202003,3561,259
202003,3121,259
201907,3340,259
202004,396,259
202003,3179,259
202004,3501,259
201912,3692,258
201907,3352,258
202004,3249,258
202002,3504,258
202003,3324,258
201912,3514,258
201909,3340,258
202004,3048,258
202003,3505,257
202002,3060,257
202002,3771,257
201909,3395,257
201907,3326,257
202002,3405,257
202004,3780,257
202004,3890,257
202002,3498,257
201911,3775,257
202003,3890,256
202003,3763,256
202004,3513,256
201907,3394,255
201911,3756,255
202004,3377,255
201912,436,255
201911,3621,255
202004,3179,255
202003,3575,255
202003,3606,254
202003,3492,254
202005,119,254
202002,3613,254
202001,3070,254
201906,3647,254
202005,3795,254
201910,3857,253
201912,3629,253
202004,3420,252
201912,3249,252
202003,3767,252
202004,3364,252
202003,3614,252
202004,443,252
201911,3503,252
201910,3394,252
202004,3398,252
202002,3570,251
202003,3327,250
201910,3764,250
202001,3504,250
201907,3596,250
201912,3592,250
202003,3058,250
202003,3771,249
202002,3327,249
202003,3892,249
202001,3352,249
201906,3543,249
202003,3048,249
201912,3500,248
201912,3501,248
201909,3393,248
202001,3551,248
202003,3069,247
202004,3302,247
202002,443,247
202004,3622,247
202002,3591,247
201912,343,247
201911,3068,246
201912,3105,246
201907,3477,246
201908,3661,246
202004,3911,246
202001,3456,246
202004,3774,246
202004,420,246
202003,3780,246
202001,3619,246
201910,3757,246
202002,3646,245
202004,3773,245
202001,3327,245
202004,3241,245
201912,443,245
202001,3127,245
201906,3340,245
202002,3756,244
201909,3661,244
201910,3620,244
202004,3396,244
202004,3693,244
201910,3770,244
201906,3326,244
201912,3527,244
202001,3324,244
201912,119,244
202002,3589,243
201911,3759,243
201911,3348,243
202001,3591,243
201912,3405,243
201911,3043,243
202001,3541,243
202004,3361,243
201912,3069,243
202004,3503,242
201906,3342,242
202004,3870,242
202004,3322,242
201912,3739,242
202002,3070,242
201908,3337,242
202003,3063,242
202002,3857,242
201911,3565,242
201907,3661,242
202002,3545,242
202005,3577,242
202004,3568,241
202001,3646,241
202001,3575,241
201912,3041,241
201909,3716,240
202001,3857,240
202004,3598,240
201912,3556,240
202003,3405,240
201907,3647,240
202002,3500,240
201906,489,240
202005,3877,240
201912,3062,239
201906,3044,239
202001,3563,239
202002,3619,239
201911,3598,239
202003,3756,239
202003,3511,239
202005,3834,239
201912,3766,238
202005,3770,238
202004,3062,238
202004,3313,238
202002,3609,238
202001,3610,238
201912,3344,238
202001,3780,238
201912,216,238
201912,3611,237
202002,3604,237
202001,3767,237
202003,3758,237
202005,3606,237
202005,3342,237
202005,3525,237
201912,3619,236
201912,3546,236
202004,3498,236
201912,3065,236
202005,3381,236
202004,3329,235
202002,3511,235
202005,3587,235
201910,3340,235
201910,3061,235
202003,3582,234
202001,3063,234
202005,3075,234
201911,3612,234
201911,3528,234
201912,3095,233
201911,3492,233
201908,3590,233
201907,3337,233
201912,3520,233
201906,3394,233
201911,3053,233
201909,3337,233
202001,3128,233
202002,3610,233
202004,3298,233
201912,3532,233
202005,3394,232
201912,3662,232
202002,3917,232
201910,3560,232
202005,3787,232
202004,3551,232
201912,3762,232
201908,3596,232
202002,3649,232
202004,3900,231
202002,3763,231
202003,3777,231
202002,3063,231
202003,3095,231
202003,3105,231
201912,3516,231
202004,3728,230
202001,3614,230
202004,3759,230
201907,3586,230
201911,3577,230
201911,3441,229
201908,3647,229
202004,3043,229
202002,3492,229
202002,3221,229
202004,3058,229
201907,3342,229
201906,3512,229
201910,3585,229
202005,3854,229
202001,3492,228
202003,3774,228
202005,3543,228
202001,3043,228
201911,3568,228
201912,3745,228
202005,3850,228
201910,3044,228
202002,3322,228
202001,3072,228
201911,3075,227
201912,372,227
201910,3772,227
202004,3574,227
202003,3503,227
202002,3848,227
201910,3517,226
201911,3566,226
201912,3506,226
202003,3691,226
201912,3515,226
202001,3068,226
201912,3531,226
202001,3048,226
202004,3557,226
202004,3095,225
202001,3561,225
202005,3882,225
202004,3321,225
201911,3394,225
202004,3303,225
201911,3392,225
202005,3330,225
202005,3832,224
201911,3823,224
202003,3595,224
202003,3848,224
202004,3490,224
201911,3128,224
202005,3840,223
202004,3388,223
202003,3917,223
201912,3570,223
202003,3793,223
202002,3881,223
201906,3517,223
202003,3513,223
202005,3920,222
201910,3647,222
202005,3128,222
201908,3586,222
202005,3811,222
202003,3605,221
201912,3066,221
202004,3347,221
202004,3892,221
202004,3122,221
202001,3622,220
201911,3048,220
202002,3127,220
202003,3857,220
202002,3899,220
202001,3604,219
202001,3691,219
202002,3622,219
202001,3511,219
202005,3819,219
202004,3756,219
202001,3524,219
202003,3515,219
202001,3848,219
202003,3068,219
202001,3603,219
201908,3716,218
202001,3763,218
201912,3591,218
201912,3606,218
201912,3324,218
202004,3304,218
202004,3758,218
202005,3505,217
202002,3543,217
202003,3394,217
202003,3612,217
201912,3504,217
201912,3399,217
201912,3299,217
201912,3121,217
201912,3060,217
201910,3326,217
201906,3337,217
202002,3603,216
201906,3330,216
202001,3654,216
201912,3123,216
201911,3573,216
202002,3767,216
202004,3324,216
202003,3127,216
202004,3384,216
202005,3885,216
202004,3066,216
202001,3490,216
202002,3123,215
202003,3759,215
201912,3221,215
202004,3397,214
201907,3716,214
201912,3493,214
202003,3477,214
201912,3070,214
201912,3042,214
202005,3835,214
202003,3573,214
201912,3495,214
202004,3044,214
202002,3561,214
201911,3817,214
202003,3919,213
201911,3803,213
202001,3053,213
202005,3392,213
202002,3557,213
202001,3505,212
201910,3395,212
202001,3605,212
201912,3617,212
201911,3557,212
202001,3058,211
201910,3803,211
202002,3870,211
201911,3870,211
202002,3043,211
202004,3821,211
202002,3441,211
202001,3589,210
201907,3769,210
201911,3774,210
202003,3568,210
202001,3543,210
202002,3768,210
201906,3620,209
201911,3144,209
201912,3048,209
201910,3850,209
202005,3874,209
201910,3811,208
202004,3505,208
202005,3903,208
202003,3598,208
201907,3765,208
202005,3596,208
202002,3726,208
202005,3868,208
201911,3857,207
202002,3068,207
201911,3522,207
202001,3775,207
202001,3823,207
202003,3899,207
201909,3564,207
202002,3614,206
201906,3590,206
202001,3892,206
202004,3072,206
201906,3765,206
201911,3513,205
201912,3058,205
201911,3795,205
201911,3777,205
202003,3059,205
202004,3777,205
201912,3881,204
202004,3515,204
202004,3589,204
202005,3421,203
202003,3564,203
202002,3691,203
201912,3588,203
201911,3768,203
202004,3578,203
202004,3823,203
202003,3128,203
202004,3727,202
202004,3837,202
202005,3764,202
202002,3528,202
202001,3499,202
201909,3647,202
202004,3771,202
202001,3649,201
202004,3065,201
202005,3873,201
202004,249,201
201910,3858,201
201908,3395,201
202003,3823,201
201910,3587,201
202003,3524,201
201911,3523,200
201910,3564,200
202002,3782,200
202002,3348,200
202002,3048,200
202002,3352,200
202002,3072,200
202002,3605,200
201912,3499,199
202003,3352,199
202004,3808,199
202002,3780,199
201911,3582,198
202005,3546,198
202002,3563,198
202005,3765,198
201912,3610,198
202002,3575,198
201908,3704,198
202004,3836,198
201912,3381,198
201908,3769,198
201907,3620,197
202004,3046,197
202001,3503,197
202004,3575,197
202003,3773,196
202004,3059,196
202003,3456,196
202003,3061,196
201906,3395,196
201907,3704,196
202004,3386,196
202004,3317,196
201911,3772,196
201911,3848,196
202004,3582,195
201912,3609,195
202003,3860,195
201909,3333,195
202001,3899,195
202003,3608,195
201908,3333,195
202002,3456,195
202004,3061,195
201911,3059,195
202004,3856,195
201906,3596,195
202001,3348,195
202005,3326,194
201911,3770,194
201911,3720,194
202003,3546,194
202005,3883,194
201907,3559,193
201911,3608,193
201912,3545,193
202001,3612,193
201909,3765,192
202003,3646,192
202004,3767,192
202001,3565,192
202001,3598,192
202004,3585,192
202001,3774,192
201912,3327,192
202003,3820,192
201912,3870,192
202003,3302,191
202002,3551,191
202004,3563,191
202001,3782,191
202005,3817,191
201907,3395,191
202004,421,191
202003,3768,191
202004,3332,191
202005,3909,190
202004,3506,190
202003,3760,190
201912,3561,190
202002,3128,190
201912,3857,190
201912,3691,190
202003,3566,189
202004,3339,189
202004,3415,189
202002,3775,189
202002,3324,189
202002,3499,189
201912,3618,188
201910,3586,188
202004,3524,188
202004,3130,188
202002,3556,188
202005,3926,188
202002,3565,188
202001,3756,188
201912,3771,188
202001,3179,188
202004,3772,187
201909,3596,187
202002,3612,187
202001,3392,187
201909,3704,187
202004,3566,187
202002,3490,187
201912,3603,187
202002,3503,187
202005,3847,187
202001,3587,187
202002,3760,187
202004,3530,186
201912,3604,186
202001,3557,186
201912,3622,186
201909,3769,185
201906,3559,185
202001,3595,185
202001,3601,185
202002,3759,184
202001,3768,184
202002,3524,184
201908,366,184
202001,3759,183
201910,3819,183
202002,3820,183
202001,3573,183
202005,3901,183
201908,3564,183
201910,3337,183
201906,3661,182
202003,3523,182
201911,3890,182
201912,3352,182
202004,3456,182
202004,3221,182
202004,3542,182
201912,3072,182
201912,3551,182
201912,3053,182
202004,3088,181
201912,3563,181
202005,3910,181
202001,3528,181
201911,3758,181
202002,3392,181
202002,3777,180
202005,3757,180
202005,3843,180
201906,3716,180
202002,3053,180
202001,3890,180
202004,3615,180
202004,3516,179
201912,3646,179
201912,3541,179
201912,3793,178
202001,3795,178
201912,3575,178
202004,3827,178
201910,3370,178
201911,3342,178
202002,3505,178
202004,3781,178
201912,3613,177
202004,3054,177
202004,3063,177
202004,3407,177
201911,3517,177
201912,3649,176
201912,3492,176
201911,3326,176
201911,3478,176
201909,3559,176
201908,3765,176
201911,3776,176
202002,3601,176
202004,3612,176
201910,3477,176
201912,3890,175
201910,3661,175
202005,3863,175
202004,3621,175
201912,3589,175
201907,3512,175
202003,3761,175
201912,3859,175
201912,3162,174
202003,3858,174
201911,3760,174
202004,3121,174
201911,3061,173
202004,3860,173
201910,3840,173
201911,3320,173
202001,3340,173
202005,3924,172
201906,3704,172
201910,3590,172
202004,3492,172
202005,3996,172
201911,3716,172
202004,3848,172
201912,3043,172
202001,3568,172
202001,3577,172
201911,3761,172
202003,3607,172
202002,3758,172
202002,3075,172
202004,3523,171
201911,3607,171
202003,3585,171
201912,3612,171
202001,3302,171
201911,3780,171
202005,3393,170
202003,3776,170
201911,3773,170
201912,3302,170
202002,3394,169
202001,3621,169
202003,3827,169
201908,3559,169
202004,3570,169
202003,3772,169
202004,3561,168
202003,3530,168
202004,3776,168
201912,3595,168
202003,3778,168
202004,3430,168
201912,3441,168
202004,3127,168
201912,3063,168
201911,3858,168
202002,3598,167
201906,3769,167
202003,3837,167
201912,3524,167
202004,3879,167
202002,3568,167
202004,3590,166
202003,3621,166
201911,3820,166
202004,3404,166
201912,3780,166
201910,3769,166
202003,3587,165
202004,3511,165
202001,3075,165
202003,3122,165
202004,3899,165
202001,3059,165
202004,3691,165
202001,3781,165
202004,3891,164
201912,3543,164
201911,3781,164
201911,3393,164
202003,3392,164
202004,3845,164
202004,3403,164
202004,3504,164
202001,3582,164
201911,3647,163
201911,3837,163
202002,3607,163
202002,3395,163
202005,3841,163
202002,3774,163
202001,3326,163
202002,3892,163
202002,3179,163
202002,3772,163
202004,3838,163
201911,3850,163
202002,3823,162
201907,3564,162
201908,3512,162
202001,3803,161
201912,3605,161
201912,3726,161
201909,3811,161
202003,3577,161
202004,3859,161
202001,3061,161
201912,3820,161
202004,3844,160
202003,3781,160
202003,3543,160
202001,3607,160
202005,3839,160
202002,3773,160
202004,3381,160
202004,3469,160
201910,3596,159
201912,3392,159
202003,3326,159
202002,3585,159
201912,3565,159
202002,3058,159
201911,3530,159
202001,3760,159
202002,3302,159
202001,3820,158
202002,3890,158
202002,3858,158
202002,3340,158
202002,3587,157
201911,3564,157
202001,3777,156
202005,3828,156
202001,3772,156
202004,3064,156
202005,3865,156
202001,3773,156
201912,3775,156
201912,3127,155
201911,3601,155
201910,3559,155
202004,3882,155
201912,3394,154
201912,3490,154
202005,3661,154
202001,3918,154
201910,3490,154
201910,3848,154
202004,419,154
202003,3879,153
202003,3770,153
202002,3595,153
202002,3621,153
202003,3845,153
201911,3726,153
202001,3761,153
201910,3844,152
202001,3394,152
202002,3781,152
202005,3896,152
202005,3779,152
202005,3895,152
202005,3559,152
202002,3566,152
201911,3340,152
201912,3763,151
202004,3525,151
202004,3716,151
202004,3646,151
202002,3795,151
202004,3123,151
202002,3573,151
201911,3827,150
202002,3577,150
202004,3608,150
201911,3044,150
202005,3989,150
201910,3780,150
201912,3848,149
201911,3585,149
202002,3530,149
202004,3858,149
201910,3839,149
202005,3861,149
201906,3586,149
201911,3844,148
202004,3763,148
202004,3840,148
202004,3846,148
202003,3821,147
202002,3517,147
201912,3059,147
202002,3764,147
202002,3803,147
201912,3823,147
201910,3333,146
202004,3344,146
202002,3761,146
201911,3811,146
201912,3348,146
201912,3892,146
201911,3122,146
201910,3330,145
202003,3044,145
202004,3787,145
201912,3503,145
201911,3395,145
202003,3764,144
201912,3614,144
201912,3756,144
202003,3647,144
201910,3860,144
202001,3900,144
202001,3478,143
202001,3758,143
202005,3929,143
201906,2005,143
201911,3341,143
202004,3405,142
201912,3621,142
202002,3900,142
202003,3393,141
202003,3803,141
202003,3075,141
201912,3179,141
202001,3522,141
202002,3654,141
202001,3523,141
202003,3596,141
201912,3598,141
202004,3543,140
201909,3842,140
201911,3819,140
202001,3566,139
202004,3564,139
202001,3122,139
202003,3395,139
202004,3831,139
202003,3900,139
202001,3764,139
201912,3528,138
201911,3757,138
202003,3716,138
201912,3774,138
201910,3821,138
202002,3513,138
202001,3513,138
202004,3893,138
202002,3059,138
201912,3818,138
202001,3770,138
201912,3759,138
201911,3661,138
202003,3869,137
202001,3819,137
202002,3716,137
202004,3818,137
201912,3573,137
201912,3068,137
201908,2005,137
202004,3768,137
202005,3862,137
201912,3781,137
201912,3803,137
202001,3860,135
201907,2005,135
201912,3654,135
201910,3131,135
202004,3352,135
201911,3764,135
202004,3337,135
202002,3478,135
202004,3762,135
201911,3525,134
202004,3876,134
202005,3825,134
201912,3505,134
202001,3517,134
202001,3530,134
202001,3585,134
202002,3523,133
201911,3587,133
201911,3863,133
202003,3522,133
202004,3803,133
201910,3704,133
202005,3864,133
202001,3620,133
201912,3768,132
201912,3767,132
202002,3061,132
202002,3582,131
201911,3778,131
202005,3939,131
202002,3326,131
201911,3596,130
202003,3337,130
202004,3606,130
202001,3596,130
202002,3757,130
202003,3620,129
202003,3795,129
202002,3522,129
202003,3757,129
202002,3044,129
202004,3842,129
201912,3075,129
201911,3840,129
202002,3850,129
202003,3342,129
202004,3834,128
202004,3760,128
202003,3517,128
201910,3822,128
202003,3525,128
202004,3647,128
202002,3770,128
202001,3647,128
201912,3795,128
202004,3917,127
202003,3876,127
201912,3128,127
202005,3829,127
202001,3608,127
201912,3720,127
202003,3844,127
202002,3844,127
202001,3817,126
202004,3522,126
201907,3567,126
202005,3923,126
201912,3523,126
202001,3858,126
201912,3899,126
202004,3620,125
201912,3758,125
201911,3860,125
202004,3761,125
202005,3853,125
202005,3830,125
201911,3620,125
201911,3554,125
202003,3863,125
202001,3837,125
202001,3393,125
202001,3395,125
201912,3061,124
202002,3600,124
201906,3564,124
202005,3851,124
202001,3757,124
201912,3340,124
201910,3881,123
202003,3590,123
201912,3413,123
202003,3850,122
202002,3620,122
202004,3394,122
201912,3513,122
202001,3720,121
202004,3770,121
201911,3586,121
202001,3044,121
201912,3900,121
202005,3871,121
202002,3860,120
201910,3870,120
202004,3869,120
202004,3607,120
202004,3795,120
201912,3607,120
202003,3840,119
202005,3944,119
202004,3839,119
202003,3831,119
202002,3393,119
202003,3661,119
202001,3342,118
201912,3601,118
202002,3564,118
202002,3811,118
201906,3795,118
202004,3069,118
202004,3907,117
202003,3817,117
202002,3776,117
201910,3853,117
201910,3567,117
201912,3577,117
202004,3887,116
202001,3564,115
201911,3845,115
202002,3647,115
202002,3720,114
202003,3893,114
202003,3842,114
201912,3844,114
201909,3567,114
201911,3337,114
202005,3849,113
202002,3554,113
202004,3577,113
202005,3878,113
202002,3778,113
201912,3858,113
202004,3873,113
201912,3564,113
201912,3522,113
202005,3704,112
201910,3765,112
202005,3793,112
201911,3822,112
202003,3854,112
201912,3456,111
201912,3566,111
202003,3891,111
201912,3326,111
202003,3838,111
202002,3596,111
201912,3782,111
202004,3857,111
201912,3557,110
202004,3778,110
201906,3567,110
202002,3879,110
202005,3884,110
202004,3128,110
202002,3817,110
201912,3478,109
201911,3834,109
201911,3892,109
202004,3874,109
202004,3421,109
202004,3330,108
202003,3836,108
201912,3647,108
202004,3393,108
202004,3586,108
202005,3333,108
202005,3826,108
201912,3568,108
202004,3895,107
202003,3811,107
201908,3567,107
202004,3910,107
202004,3824,107
201911,3284,107
202004,3399,107
202003,3779,107
201909,2005,107
202005,3902,107
202004,3843,107
202005,3880,107
201912,3342,106
202004,3105,106
202001,3879,106
202001,3891,106
202004,3326,106
201912,3777,106
202004,3596,106
201912,3817,105
201910,3845,105
202005,3395,105
202002,3808,105
202004,3854,105
202004,3764,105
201912,3761,105
202005,3867,105
201911,3855,105
202001,3586,105
201912,3587,105
201912,3585,105
202002,3882,104
201910,3855,104
202002,3608,104
202001,3776,104
202004,3850,104
202003,3586,104
202003,3846,103
201912,3517,103
202004,3841,103
202005,3897,103
201911,3590,103
201910,3837,102
202002,3837,102
202002,3863,102
201912,3837,102
201912,3596,102
201912,3772,101
201911,3869,101
202001,3882,101
202004,3075,101
202003,3882,101
202002,3662,101
202002,3819,101
202004,3877,100
202003,3835,100
202002,3122,100
202001,3554,100
202001,3863,100
202001,3845,100
202001,3322,99
202004,3868,99
201906,3793,99
202003,3765,99
202004,3819,99
201912,3760,98
202003,3340,98
202004,3817,98
201911,3838,98
202002,3342,98
201911,3861,98
202003,3822,97
202003,3330,97
202005,3866,97
202005,3567,97
202004,3587,97
202001,3590,97
202003,3907,96
201911,3477,96
201912,3511,96
202002,3845,96
202001,3844,96
202001,3779,96
202003,3819,95
202001,3704,95
202002,3853,95
202004,3392,95
202004,3822,95
202004,3832,95
201911,3821,95
201911,3559,94
202005,3886,94
202003,3841,93
201912,3582,93
201911,3704,93
202005,3340,93
202005,3888,93
201910,2005,93
202003,3887,93
201911,3779,93
201911,3843,92
201910,3284,92
202001,3661,92
201910,3854,92
202004,3333,92
202005,3872,92
202001,3850,92
202001,3716,92
201912,3393,91
202004,3546,91
201911,3853,91
202004,3896,90
202002,3891,90
202003,3834,90
202003,3567,90
202001,3893,90
201909,3823,90
202003,3704,90
201912,3122,90
202005,3855,89
202003,3866,89
202001,3567,89
202001,3811,89
201912,3620,88
202005,3988,88
202002,3838,88
202005,3875,88
201911,3333,88
202004,3517,88
201911,3842,88
202004,3903,88
201912,3764,87
201906,3333,87
202004,3865,87
202002,3590,87
202002,3893,87
201912,3608,87
202003,3847,86
201912,3860,86
202004,3765,86
201912,3586,86
201910,3843,85
201912,3773,85
201912,3044,85
202002,3704,85
202004,3885,85
201911,3567,85
202004,3863,85
201912,3530,85
201910,3861,84
202001,2005,84
202004,3395,84
202005,3769,83
201912,3757,83
201912,3863,83
201910,3852,83
202003,3843,83
202003,3832,83
202002,3835,83
202002,3840,82
202002,3586,82
202001,3337,82
202001,3840,82
201907,3333,82
201912,3865,81
201912,3822,81
201911,3836,81
201911,3865,80
202004,3811,80
202003,3861,80
201912,3776,80
201911,3846,80
202004,3835,80
202003,3769,80
202002,3661,80
201911,3833,79
201911,3891,79
201912,3832,79
201912,3819,79
202001,3853,79
201911,3868,79
202001,3477,78
201912,3840,78
201912,3661,78
201911,3769,78
202002,3559,78
201911,3828,78
202002,3866,78
202002,3477,78
202003,3910,78
202003,3877,78
201911,3908,78
202003,3903,78
201912,3831,78
202004,3559,77
202001,3917,77
201912,3838,77
202003,3896,77
201911,3879,77
202004,3779,77
202004,3661,76
202002,3903,76
202001,3831,76
201911,3330,76
202003,3868,75
202001,3778,75
202004,3757,75
202004,3884,75
202002,3765,74
202002,3869,74
202004,3861,74
201912,3395,74
201912,3333,74
202003,3853,74
202003,3559,74
202002,3567,73
202001,3835,73
201912,3567,73
202002,3330,73
202003,3824,73
202002,3852,73
202004,119,73
202003,3849,73
201912,3869,73
202001,3827,73
202005,3852,72
202001,3838,72
201911,3854,72
202005,3833,72
202001,3821,72
202002,3834,72
201912,3590,72
202003,3909,72
202001,3525,72
201911,3899,71
202003,3333,71
202001,3765,71
201912,3716,70
201910,3834,70
202001,3769,70
202003,3421,70
202002,3821,69
202004,3830,69
202004,3862,69
202001,3852,69
201910,3359,69
202004,3849,69
201909,3820,68
201912,3845,68
202003,3883,68
201911,2005,68
202002,3769,68
202001,3869,68
202001,3841,68
202005,3931,68
201911,3862,67
201910,3838,67
201912,3779,67
202002,3832,67
201912,3821,67
201912,3866,67
202002,3525,67
202005,3816,67
201911,3852,66
201912,3879,66
202001,3834,66
202003,3897,66
201911,3765,66
202003,3885,66
201911,3866,66
202002,2005,66
202001,3842,66
201908,3658,66
201910,3286,65
202001,3861,65
202002,3910,65
202001,3559,65
202002,3836,65
202002,3337,65
201910,3849,64
202004,3864,64
202002,3827,64
202004,3851,64
202001,3843,64
202002,3831,64
201912,3834,64
202001,3910,64
201912,3770,64
202002,3907,64
201912,3850,64
202002,3854,63
202004,3853,63
202002,3865,63
202004,3826,63
202002,3855,63
202002,3842,63
201912,3765,63
202004,3342,63
201912,3525,63
202003,3865,62
202004,3871,62
202003,3839,62
202004,3866,62
202001,3832,62
202004,3704,61
201911,3826,61
201912,3827,61
202004,3878,61
201912,3778,60
202002,3876,60
201912,3811,60
202001,3887,60
202003,3864,60
201912,3891,60
201909,3817,59
202001,3330,59
201910,3869,59
201912,3882,59
201912,3846,59
202003,3888,59
202004,3829,58
202001,3866,58
202003,3826,58
201912,3828,58
202003,3895,58
202003,3828,58
202004,3816,58
201910,3836,58
201911,3841,58
201912,3852,58
202002,3843,58
201912,3855,58
201912,3868,57
202004,3828,57
202001,3865,57
201911,3832,57
201911,3851,57
201912,3843,57
202001,3333,56
202002,3779,56
202004,3825,56
202003,3852,56
201912,3554,56
201911,3847,56
202004,3909,56
202003,3829,56
202001,3888,56
201912,3835,55
202004,3833,55
202004,3883,55
202002,3909,55
202002,3841,54
201912,3704,54
201912,3337,54
202001,3907,54
202004,3847,54
201911,3829,54
201911,3835,54
202001,3854,53
201911,3849,53
202004,3875,53
202002,3896,53
201911,3864,53
201912,3861,53
202003,3855,53
202001,3903,53
201910,3290,52
202001,3836,52
202001,3822,52
202002,3846,52
201910,3816,52
202001,3896,51
201912,3559,51
201912,3901,51
201910,3847,51
202001,3828,51
201912,3477,51
202003,3720,51
202001,3876,50
202002,3888,50
202004,3340,50
202004,3897,50
202003,3830,49
202001,3846,49
201909,3821,49
202003,3825,49
202001,3855,49
201912,3836,48
202004,3888,48
202003,2005,48
202001,3868,48
202004,3855,48
202001,3849,48
201912,3842,48
201911,3839,48
201912,3893,48
201912,3888,47
201912,3854,47
202003,3833,47
202002,3861,47
202002,3828,46
202002,3735,46
202003,3851,46
202005,3937,46
202002,3822,46
202002,3868,46
201912,2005,46
202003,3873,46
201912,3896,46
202002,3824,45
202002,3849,45
202001,3909,45
202003,3902,45
202005,2005,45
201912,3907,45
202004,3902,45
201910,3891,44
201910,3851,43
202002,3333,43
202001,3883,43
201912,3853,43
201910,3863,43
201912,3841,43
202002,3887,43
202003,3884,42
202001,3824,42
202003,3816,41
202002,3873,41
201910,3862,41
202001,3873,41
202004,3769,40
202001,3851,40
201912,3849,39
201909,3822,39
202001,3847,39
202001,3833,39
202003,3874,39
202001,3839,39
201912,3887,39
202002,3833,39
201912,3876,39
202004,3880,39
201912,3833,39
201910,3864,38
202003,3901,38
201912,3851,38
201910,3841,38
201912,3839,38
202001,3877,38
202002,3874,38
201912,3330,37
202002,3883,37
202002,3877,37
201911,3893,37
202001,3895,36
202003,3872,36
202003,3878,35
201912,3847,35
201912,3769,35
201912,3877,35
202001,3885,35
202001,3886,35
202004,3886,35
202002,3839,34
201911,3900,34
202001,3864,34
202001,3874,34
202002,3826,34
201911,3824,33
201912,3830,33
202002,3872,33
201911,3883,33
201909,3853,33
201911,3882,33
202002,3847,33
202001,3829,33
202003,3862,32
202002,3851,32
202004,3867,31
202002,3880,31
201912,3883,31
202002,3864,31
201909,3819,31
202003,3880,31
202004,3901,30
202001,3816,30
202003,3886,30
202002,3878,30
202002,3884,30
202004,3567,28
202002,3886,28
201910,3846,28
202002,3885,27
202002,3895,27
201909,3818,27
202001,3880,27
201912,3864,27
202001,3826,27
201912,3910,26
202001,3901,26
202005,3961,26
201909,3858,26
202002,3816,26
201911,3876,26
202002,3901,26
201912,3826,26
201912,3862,26
201912,3895,25
201912,3903,25
201912,3885,25
201912,3816,25
202004,3872,25
202005,3938,25
202003,3871,25
202001,3897,24
202001,3872,24
201911,3871,24
202001,3830,24
201906,3432,24
201912,3873,23
201912,3911,23
202003,3867,23
201912,3872,23
202005,4021,23
201909,3854,23
202002,3692,22
201909,3816,22
201912,3829,21
201912,3824,21
201907,3631,21
201912,3874,21
201912,3880,21
201911,3816,21
202001,3878,20
202003,3875,20
202004,3852,20
201911,3830,20
202001,3875,20
202005,4019,19
202001,3871,19
202001,3862,19
202002,3829,19
202002,3902,19
201912,3886,19
202002,3871,19
202004,2005,17
202002,3897,17
201911,3895,17
201912,3878,16
202002,3862,16
201911,3885,16
202005,3950,15
201912,3871,15
201911,3874,15
201911,3873,14
201911,3878,14
201910,3827,13
202002,3830,13
202001,3902,13
202002,3825,13
202001,3884,13
202004,3906,12
201911,3449,11
201910,3826,11
202002,3875,11
201911,3875,11
201911,3886,11
202005,3940,11
201912,3897,10
201911,3896,10
201911,3825,10
202005,3947,10
202001,3825,9
201911,3901,8
202001,2010,8
202002,3867,8
201912,3875,8
201912,3825,8
202005,3958,8
202005,3955,7
201911,3903,6
201910,3879,5
201911,3880,5
201912,3902,5
201910,3890,5
201912,3884,4
201912,3909,4
202001,3867,4
202005,3956,4
201911,3831,3
201909,488,3
201911,3887,3
201910,3865,2
202001,3912,2
201912,3867,2
201911,3867,2
201911,3872,1
201906,3245,1
202005,3957,1
201910,3829,1
202005,3941,1
201910,3828,1
201908,3245,1
